# OpenStreetMap localities for bengaluru (T3, ODbL). name_local is the local-script name where OSM carries one.
name,name_local,place_type,lat,lng
Chikkanayakanahalli,ಚಿಕ್ಕನಾಯಕನಹಳ್ಳಿ,suburb,12.892338,77.694199
Thendral Avenue,,neighbourhood,12.74202,77.845557
Vivekananda Layout,ವಿವೇಕಾನಂದ ಬಡಾವಣೆ,locality,12.952463,77.70193
Indrasanahalli,ಇಂಡ್ರಸನಹಳ್ಳಿ,village,13.225742,77.614075
Singarahalli,ಸಿಂಗರಹಳ್ಳಿ,village,13.226818,77.624952
Vishweshwaraiah Enclave,,neighbourhood,13.22935,77.621458
Deewanarapalya,ದೀವಾನರಪಾಳ್ಯ,neighbourhood,13.023374,77.561116
Mylanahalli,ಮೈಲನಹಳ್ಳಿ,village,13.140001,77.355551
Malonagathihalli,ಮಾಳೋನಾಗತಿಹಳ್ಳಿ,village,13.158103,77.333937
Thippagondanahalli,ತಿಪ್ಪಗೊಂಡನಹಳ್ಳಿ,hamlet,13.159388,77.321073
Shivanapura,ಶಿವನಪುರ,village,13.006392,77.869436
Ambalipura,ಅಂಬಲೀಪುರ,neighbourhood,12.91733,77.667161
Attivatta,ಅತ್ತಿವಟ್ಟ,village,13.086734,77.851946
Bommanabande,ಬೊಮ್ಮನಬಂಡೆ,village,13.012378,77.873197
Khaji Hosahalli,ಖಾಜಿ ಹೊಸಹಳ್ಳಿ,village,13.007861,77.866426
Haraluru,ಹರಳೂರು,village,13.065036,77.838176
Chikkataggali,ಚಿಕ್ಕತಗ್ಗಲಿ,village,13.05145,77.885619
Appasandra,ಅಪ್ಪಸಂದ್ರ,village,13.062717,77.896327
Doddanallala,ದೊಡ್ಡನಲ್ಲಾಳ,village,13.083492,77.897397
Taggali Hosahalli,ತಗ್ಗಲಿ ಹೊಸಹಳ್ಳಿ,village,13.045826,77.885641
Doddataggali,ದೊಡ್ಡತಗ್ಗಲಿ,village,13.057041,77.890673
Kolathuru,ಕೊಳತೂರು,village,13.074658,77.829735
Orohalli,ಓರೋಹಳ್ಳಿ,village,13.059388,77.874296
Gangapura,ಗಂಗಾಪುರ,village,13.048398,77.892636
Picchaguntrahalli,ಪಿಚ್ಚಗುಂಟರಹಳ್ಳಿ,village,12.999415,77.88401
Injanahalli,ಇಂಜನಹಳ್ಳಿ,village,13.062173,77.883707
Thavatahalli,ತವಟಹಳ್ಳಿ,village,13.077222,77.870232
Dandupalya,ದಂಡುಪಾಳ್ಯ,village,13.074589,77.811462
Soluru,ಸೋಲೂರು,village,13.072853,77.844528
Vagata,ವಾಗಟ,village,13.023393,77.836177
Devashettihalli,ದೇವಶೆಟ್ಟಿಹಳ್ಳಿ,village,13.024062,77.821629
Bhaktarahalli,ಭಕ್ತರಹಳ್ಳಿ,village,13.020566,77.794145
Makanahalli,ಮಾಕನಹಳ್ಳಿ,village,13.009135,77.828409
Jinnagara,ಜಿನ್ನಾಗರ,village,13.033578,77.821995
Agrahara Layout,ಅಗ್ರಹಾರ ಬಡಾವಣೆ,village,13.097893,77.62596
Doddajala,ದೊಡ್ಡಜಾಲ,village,13.176735,77.65205
Shettigere Chikkajala,ಶೆಟ್ಟಿಗೆರೆ ಚಿಕ್ಕಜಾಲ,village,13.179621,77.66588
Muthugadahalli,ಮುತ್ತುಗದಹಳ್ಳಿ,hamlet,13.182598,77.673225
Chikkanahalli,ಚಿಕ್ಕನಹಳ್ಳಿ,village,12.881175,77.354481
Uttanahalli,ಉತ್ತನಹಳ್ಳಿ,village,13.165466,77.651551
Kodagalahatti,ಕೋಡಗಲಹಟ್ಟಿ,village,13.144498,77.629242
Kolipura,ಕೋಳಿಪುರ,hamlet,13.168814,77.657591
Misiganahalli,ಮೀಸಿಗಾನಹಳ್ಳಿ,village,13.165257,77.668347
Singanayakanahalli,ಸಿಂಗನಾಯಕನಹಳ್ಳಿ,village,13.147862,77.569321
Addiganahalli,ಅದ್ದಿಗಾನಹಳ್ಳಿ,village,13.173534,77.570055
Timmasandra,ತಿಮ್ಮಸಂದ್ರ,village,13.171543,77.580932
Tarahunase,ತರಹುಣಸೆ,village,13.178774,77.587952
Nagadasanahalli,ನಾಗದಾಸನಹಳ್ಳಿ,village,13.160135,77.578054
Anantapura,ಅನಂತಪುರ,neighbourhood,13.115089,77.567997
Doddatumakuru,ದೊಡ್ಡತುಮಕೂರು,village,13.227152,77.530474
Jinke Bachahalli,ಜಿಂಕೆಬಚ್ಚಹಳ್ಳಿ,village,13.246676,77.532272
Kakkehalli,ಕಕ್ಕೆಹಳ್ಳಿ,hamlet,13.215276,77.528405
Muttugadahalli,ಮುತ್ತುಗದಹಳ್ಳಿ,village,13.141236,77.526041
Ittagalapura,ಇಟ್ಟಗಳಪುರ,village,13.170901,77.542234
Vishvanathapura,ವಿಶ್ವನಾಥಪುರ,village,13.186745,77.550527
Arakere,ಅರಕೆರೆ,village,13.200112,77.538787
Bairapura,ಬೈರಾಪುರ,village,13.201324,77.523127
Haniyuru,ಹನಿಯೂರು,village,13.21343,77.514891
Gaudahalli,ಗೌಡಹಳ್ಳಿ,village,13.227078,77.520216
Shyanuboganahalli,ಶ್ಯಾನುಬೋಗನಹಳ್ಳಿ,village,13.179323,77.531709
Chokkenahalli,ಚೊಕ್ಕೇನಹಳ್ಳಿ,village,13.183253,77.539511
Budamanahalli,ಬುಡಮನಹಳ್ಳಿ,village,13.19114,77.528058
Koluvarayanahalli,ಕೊಲುವರಾಯನಹಳ್ಳಿ,village,13.165429,77.522407
Sadenahalli,ಸಾದೇನಹಳ್ಳಿ,village,13.194492,77.573091
Maragondanahalli,ಮಾರಗೊಂಡನಹಳ್ಳಿ,neighbourhood,13.037581,77.692788
Bettenahalli,ಬೆಟ್ಟೇನಹಳ್ಳಿ,village,13.208664,77.5886
Sonnenahalli,ಸೊನ್ನೆನಹಳ್ಳಿ,quarter,12.943305,77.480119
Challahalli,ಚಲ್ಲಹಳ್ಳಿ,village,13.217284,77.506668
Suradenapura,ಸುರದೇನಪುರ,village,13.210939,77.561929
Amarjyothi Nagara,ಅಮರಜ್ಯೋತಿ ನಗರ,neighbourhood,13.035711,77.596691
Coffee Board Layout,ಕಾಫಿ ಬೋರ್ಡ್ ಲೇಔಟ್,neighbourhood,13.050325,77.60608
Kodigehalli,ಕೊಡಿಗೇಹಳ್ಳಿ,neighbourhood,12.976657,77.464564
Kadayarppanhalli,ಕಾಡಯರಪ್ಪನಹಳ್ಳಿ,hamlet,13.184187,77.705171
Huvinayakanahalli,ಹೂವಿನಾಯಕನಹಳ್ಳಿ,village,13.147882,77.689685
Yediyur,ಯಡಿಯೂರು,hamlet,13.131224,77.695768
Maralakunte,ಮರಳಕುಂಟೆ,village,13.132288,77.704895
Bande Kodigehalli,ಬಂಡಿಕೊಡಗೆಹಳ್ಳಿ,village,13.17252,77.691152
Shampura,ಶಾಂಪುರ,neighbourhood,13.027204,77.614068
Nagavara,ನಾಗವಾರ,suburb,13.037465,77.623602
Bylahalli,ಬೈಲಹಳ್ಳಿ,hamlet,13.169052,77.680815
Kada Sonappana Halli,ಕಾಡು ಸೊನ್ನಪ್ಪನಹಳ್ಳಿ,hamlet,13.098769,77.664049
Chowdanahalli,ಚೌಡನಹಳ್ಳಿ,village,13.214493,77.628807
Sadahalli,ಸದಾಹಳ್ಳಿ,village,13.211109,77.647022
Nagamangala,ನಾಗಮಂಗಲ,village,13.216528,77.61883
Neraganahalli,ನರಗನಹಳ್ಳಿ,village,13.236135,77.629701
Elatthuru,ಎಲತ್ತೂರು,village,13.22084,77.644688
Uganawadi,ಉಗನವಾಡಿ,village,13.238896,77.657279
Kempathimmanahalli,ಕೆಂಪತಿಮ್ಮನಹಳ್ಳಿ,village,13.223486,77.654486
Poojenahalli,ಪೂಜನಹಳ್ಳಿ,village,13.216271,77.657214
Kannamangala Palya,ಕನ್ನಮಂಗಲ ಪಾಳ್ಯ,village,13.221566,77.66978
Doddasanne,ದೊಡ್ಡಸಣ್ಣೆ,village,13.217764,77.694104
Balepura,ಬಾಲೇಪುರ,village,13.198824,77.778124
Ankonahalli,ಅಂಕೋನಹಳ್ಳಿ,village,13.204677,77.799066
Dodda Kurubarahalli,ದೊಡ್ಡ ಕುರುಬರಹಳ್ಳಿ,village,13.225342,77.808843
Ibasapura,ಐಬಸಾಪುರ,village,13.243158,77.821548
Chimachanahalli,ಚೀಮಾಚನಹಳ್ಳಿ,village,13.226111,77.790486
Tarabanahalli,ತರಬನಹಳ್ಳಿ,village,13.190571,77.627882
Gadenahalli,ಗಡೇನಹಳ್ಳಿ,village,13.188537,77.617829
Ayyappanagara,ಅಯ್ಯಪ್ಪನಗರ,neighbourhood,13.00279,77.70943
Naduvatti,ನಡುವತ್ತಿ,village,13.006425,77.797086
Horamavu,ಹೊರಮಾವು,suburb,13.027331,77.660151
K. Channasandra,ಕೆ. ಚನ್ನಸಂದ್ರ,quarter,13.040022,77.679625
Banarahalli,ಬಾಣಾರಹಳ್ಳಿ,hamlet,12.957059,77.86279
Somalapura,ಸೋಮಾಲಪುರ,village,12.968604,77.861241
Dommaluru,ದೊಮ್ಮಲೂರು,village,12.968057,77.871831
Lakkuru,ಲಕ್ಕೂರು,village,12.929154,77.886366
Pura,ಪುರ,village,12.940686,77.88283
Baraguru,ಬರಗೂರು,village,12.952087,77.884109
Arasanahalli,ಅರಸನಹಳ್ಳಿ,village,12.964947,77.888423
Kittaganuru,ಕಿತ್ತಗನೂರು,village,13.037479,77.710316
Varanasi,ವಾರಣಾಸಿ,neighbourhood,13.030496,77.686066
Kaggadasapura,ಕಗ್ಗದಾಸಪುರ,quarter,12.981962,77.678464
Kannurahalli,ಕಣ್ಣೂರಹಳ್ಳಿ,village,13.059896,77.807537
Kacharakanahalli,ಕಚರಕನಹಳ್ಳಿ,neighbourhood,13.021568,77.630956
Kurubarahalli,ಕುರುಬರಹಳ್ಳಿ,village,13.101904,77.798731
Gottipura,ಗೊಟ್ಟಿಪುರ,village,13.108052,77.850523
Jadigenahalli,ಜಡಿಗೇನಹಳ್ಳಿ,village,13.051001,77.852551
Karibeerana Hosahalli,ಕರಿಬೀರನಹೊಸಹಳ್ಳಿ,village,13.038193,77.861005
Kamarasanahalli,ಕಾಮರಸನಹಳ್ಳಿ,village,13.016809,77.861392
Chimandahalli,ಚೀಮಂಡಹಳ್ಳಿ,village,13.050588,77.812189
Doddanallurahalli,ದೊಡ್ಡನಲ್ಲೂರಹಳ್ಳಿ,village,13.118814,77.86263
Govindapura,ಗೋವಿಂದಪುರ,neighbourhood,13.034109,77.619803
Kamanahalli,ಕಾಮನಹಳ್ಳಿ,village,12.907591,77.797178
Jantagondanahalli,ಜಂತಗೊಂಡನಹಳ್ಳಿ,village,12.924438,77.786058
Kutaganahalli,ಕೂತಗಾನಹಳ್ಳಿ,village,12.888558,77.802044
Devasandra,ದೇವಸಂದ್ರ,neighbourhood,13.003932,77.705676
Indlavadi,ಇಂಡ್ಲವಾಡಿ,village,12.728893,77.637932
Narayanakere,ನಾರಾಯಣಕೆರೆ,village,12.943855,77.858466
Ramesh Nagar,ರಮೇಶ ನಗರ,neighbourhood,12.963347,77.680033
Gopasandra,ಗೋಪಸಂದ್ರ,village,13.233719,77.826673
Konaginabele,ಕೊನಗಿನಬೆಲೆ,hamlet,13.223734,77.813927
Chikka Aralagere,ಚಿಕ್ಕಅರಳಗೆರೆ,village,13.200589,77.824313
Ittasandra,ಇಟ್ಟಸಂದ್ರ,village,13.219807,77.882291
Teneyuru,ತೆನೆಯೂರು,village,13.227244,77.836715
Balenahalli,ಬಾಲೇನಹಳ್ಲಿ,village,13.199253,77.848874
Isturu Hosahalli,ಈಸ್ತೂರು ಹೊಸಹಳ್ಳಿ,village,13.228072,77.860657
Dodda Aralagere,ದೊಡ್ಡಅರಳಗೆರೆ,village,13.193696,77.83826
Dyavasandra,ದ್ಯಾವಸಂದ್ರ,village,13.201259,77.840792
Anupahalli,ಅನುಪಹಳ್ಳಿ,village,13.215172,77.857057
Isturu,ಈಸ್ತೂರು,village,13.224342,77.870964
Papanahalli,ಪಾಪನಹಳ್ಳಿ,hamlet,13.21325,77.802082
Byrasandra,ಬೈರಸಂದ್ರ,neighbourhood,12.982217,77.665784
Timmappanahalli,ತಿಮ್ಮಪ್ಪನಹಳ್ಳಿ,village,13.218932,77.825257
Kembliganahalli,ಕೆಂಬಳಿಗಾನಹಳ್ಳಿ,village,13.130344,77.883653
Volegerepura,ಒಲೆಗೇರಪುರ,village,13.111703,77.872721
Mugabala,ಮುಗಬಾಳ,village,13.118767,77.889758
Gadigenahalli,ಗಡಿಗೇನಹಳ್ಳಿ,village,13.130764,77.898515
Channapura,ಚನ್ನಾಪುರ,hamlet,13.108276,77.866327
Paramanahalli,ಪರಮನಹಳ್ಳಿ,village,13.008534,77.843759
Gonighattapura,ಗೋಣಿಘಟ್ಟಪುರ,hamlet,12.913293,77.788665
Halasahalli,ಹಲಸಹಳ್ಳಿ,village,12.924052,77.762646
Nekkundi Dommasandra,ನೆಕ್ಕುಂದಿದೊಮ್ಮಸಂದ್ರ,village,12.927462,77.776145
Ramaswamypalya,,neighbourhood,13.009743,77.636889
Gullahalli,ಗುಳ್ಳಹಳ್ಳಿ,village,13.169959,77.835305
Mutakadahalli,ಮುತಕದಹಳ್ಳಿ,village,13.149776,77.844317
Chikka Koliga,ಚಿಕ್ಕಕೋಲಿಗ,hamlet,13.156548,77.827966
Doddakoliga,ದೊಡ್ಡಕೋಲಿಗ,village,13.159055,77.83994
Sonnebychanahalli,ಸೊಣ್ಣೇಬೈಚನಹಳ್ಳಿ,hamlet,13.145304,77.847536
Kadagrahara,ಕಾಡ ಅಗ್ರಹಾರ,village,12.862998,77.763056
Valagere Kallahalli,ಕಲ್ಲಹಳ್ಳಿ,village,12.882201,77.776188
Sompura,ಸೋಂಪುರ,village,12.877828,77.497238
Yamare,ಯಮರೆ,village,12.873102,77.765974
Vinayakanagar,ವಿನಾಯಕನಗರ,neighbourhood,12.964558,77.754106
Shantinagara,ಶಾಂತಿನಗರ,hamlet,12.879784,77.347
S Golahalli,ಗೊಲ್ಲಹಳ್ಳಿ,hamlet,12.894227,77.361516
Hagalahalli,ಹಾಗಲಹಳ್ಳಿ,village,12.849284,77.330308
Pachepalya,ಪಚ್ಚೇಪಾಳ್ಯ,hamlet,12.883916,77.361022
Manchanabele,ಮಂಚನಬೆಲೆ,village,12.866892,77.334421
Kurubarapalya,ಕುರುಬರಪಾಳ್ಯ,hamlet,12.911242,77.362825
Hunnigere,ಹುನ್ನಿಗೆರೆ,hamlet,12.924425,77.367929
Byalalu,ಬ್ಯಾಲಾಳು,village,12.892202,77.375788
Ganapathihalli,ಗಣಪತಿಹಳ್ಳಿ,hamlet,12.917943,77.395783
Dodderi,ದೊಡ್ಡೇರಿ,village,12.866783,77.37752
Punugumaranahalli,ಪುನುಗುಮಾರನಹಳ್ಳಿ,hamlet,12.916486,77.403513
Ketohalli,ಕೇತೊಹಳ್ಳಿ,village,12.907508,77.404473
Sulivara,ಸೂಲಿವಾರ,hamlet,12.903844,77.362417
Chunchanakuppe,ಚುಂಚನಕುಪ್ಪೆ,village,12.909558,77.386642
Huluvenahalli,ಹುಲುವೇನಹಳ್ಳಿ,hamlet,12.919493,77.364347
Vinayaka Nagara,ವಿನಾಯಕ ನಗರ,neighbourhood,13.083146,77.544631
Gerupalya,ಗೇರುಪಾಳ್ಯ,neighbourhood,12.884648,77.442475
Ramohalli,ರಾಮೋಹಳ್ಳಿ,village,12.906985,77.418528
Donnenahalli,ದೊಣ್ಣೇನಹಳ್ಳಿ,hamlet,12.884133,77.375002
Challaghatta,ಚಳ್ಳಘಟ್ಟ,suburb,12.896065,77.453998
Bettana Palya,ಬೆಟ್ಟನಪಾಳ್ಯ,neighbourhood,12.911564,77.443376
Bhimanakuppe,ಭೀಮನಕುಪ್ಪೆ,neighbourhood,12.904297,77.438646
Aladamaradapalya,ಆಲದಮರದಪಾಳ್ಯ,hamlet,12.910059,77.394722
Tavarekere,ತಾವರೆಕೆರೆ,village,12.963694,77.401424
Baichaguppe,ಬೈಚಗುಪ್ಪೆ,hamlet,12.970204,77.388295
Devamachohalli,ದೇವಮಾಚೋಹಳ್ಳಿ,hamlet,12.967004,77.379475
Hampapura,ಹಂಪಾಪುರ,village,12.831114,77.429171
Dabbaguli,ದಬ್ಬಗುಳಿ,village,12.892845,77.322024
Byramangala,ಬೈರಮಂಗಲ,village,12.749255,77.422304
Chikkajala,ಚಿಕ್ಕಜಾಲ,village,13.17093,77.634651
Hunasuru,ಹುಣಸೂರು,hamlet,13.180387,77.711656
Thanisandra,ಥಣಿಸಂದ್ರ,quarter,13.054713,77.633926
Kowdenahalli,ಕೌದೇನಹಳ್ಳಿ,neighbourhood,13.019415,77.679281
Sampigehalli,ಸಂಪಿಗೆಹಳ್ಳಿ,neighbourhood,13.081635,77.618267
Dyavarahalli,ದ್ಯಾವರಹಳ್ಳಿ,village,13.240197,77.598686
Bidaragere,ಬಿದರಗೆರೆ,village,12.714472,77.723462
Vijaya Bank Colony,ವಿಜಯ ಬ್ಯಾಂಕ್ ಕಾಲೋನಿ,neighbourhood,13.015575,77.659222
Kurudu Sonnenahalli,ಕುರುಡು ಸೊನ್ನೇನಹಳ್ಳಿ,neighbourhood,13.013892,77.732047
K Dommasandra,ಕೆ ದೊಮ್ಮಸಂದ್ರ,village,13.011174,77.740544
Thore Nagasandra,ತೋರೆನಾಗಸಂದ್ರ,village,13.114944,77.475134
Ganigarahalli,ಗಾಣಿಗರಹಳ್ಳಿ,neighbourhood,13.08905,77.510989
Hurali Chikkanahalli,ಹುರುಳಿ ಚಿಕ್ಕನಹಳ್ಳಿ,village,13.11553,77.483738
Somashettihalli,ಸೋಮಶೆಟ್ಟಿಹಳ್ಳಿ,neighbourhood,13.086929,77.520684
Ferns Habitat,ಫರ್ನ್ಸ್ ಹ್ಯಾಬಿಟಾಟ್,neighbourhood,12.978666,77.690793
Somasundarapalya,ಸೋಮಸುಂದರಪಾಳ್ಯ,neighbourhood,12.899436,77.652457
Brookes Haven Layout,ಬ್ರೂಕ್ಸ್ ಹಾವೆನ್ ಲೇಔಟ್,neighbourhood,12.871726,77.574927
Islampur,ಇಸ್ಲಾಂಪುರ,neighbourhood,12.963033,77.669231
Chinnappanahalli,ಚಿನ್ನಪ್ಪನಹಳ್ಳಿ,neighbourhood,12.961278,77.70441
Kareem Nagar,ಕರೀಮ್ ನಗರ,neighbourhood,12.963786,77.671227
AECS Layout D Block,ಎಇಸಿಎಸ್ ಲೇಔಟ್ ಡಿ ಬ್ಲಾಕ್,neighbourhood,12.962813,77.710396
AECS Layout B Block,ಎಇಸಿಎಸ್ ಲೇಔಟ್ ಬಿ ಬ್ಲಾಕ್,neighbourhood,12.965109,77.715823
AECS Layout A Block,ಎಇಸಿಎಸ್ ಲೇಔಟ್ ಎ ಬ್ಲಾಕ್,neighbourhood,12.964534,77.711188
Nellurupuram,ನೆಲ್ಲೂರುಪುರಂ,neighbourhood,12.967022,77.664968
BTM Layout 2nd Stage,ಬಿಟಿಎಂ ಬಡಾವಣೆ ೨ನೇ ಹಂತ,quarter,12.914008,77.607945
BTM Layout 1st Stage,ಬಿಟಿಎಂ ಬಡಾವಣೆ ೧ನೇ ಹಂತ,quarter,12.919,77.611291
Mahadeshwara Nagara,ಮಹಾದೇಶ್ವರ ನಗರ,neighbourhood,12.907669,77.612372
DK Naik Nagar,ಡಿಕೆ ನಾಯ್ಕ್ ನಗರ,neighbourhood,12.918095,77.588476
Jayanagar 6th Block,ಜಯನಗರ ಆರನೇ ಬಡಾವಣೆ,quarter,12.930749,77.578221
Jayanagar East,ಜಯನಗರ ಪೂರ್ವ,quarter,12.933659,77.590924
Yediyuru,ಯಡಿಯೂರು,neighbourhood,12.932598,77.57505
Kommaghatta,ಕೊಮ್ಮಘಟ್ಟ,neighbourhood,12.929961,77.464396
Ramasandra,ರಾಮಸಂದ್ರ,neighbourhood,12.944855,77.467309
Sulikere,ಸೂಲಿಕೆರೆ,quarter,12.939033,77.448365
Sampige Nagara,ಸಂಪಿಗೆ ನಗರ,neighbourhood,12.834711,77.697364
Jarakabande Kaval,ಜಾರಕಬಂಡೆ ಕವಲ್,neighbourhood,13.12038,77.547607
Banjarapalya,ಬಂಜಾರಪಾಳ್ಯ,neighbourhood,12.829619,77.485418
Hosapalya,ಹೊಸಪಾಳ್ಯ,neighbourhood,12.841973,77.482913
Basavanahalli,ಬಸವನಹಳ್ಳಿ,village,13.110635,77.387448
Jakkanahalli,ಜಕ್ಕನಹಳ್ಳಿ,village,13.179838,77.344781
Kanegaudanahalli,ಕಣೇಗೌಡನಹಳ್ಳಿ,village,13.129699,77.384269
Machonayakanahalli,ಮಾಚೋನಾಯಕನಹಳ್ಳಿ,hamlet,13.144216,77.380257
Mailanahalli,ಮೈಲನಹಳ್ಳಿ,village,13.133316,77.398538
Teppada Beguru,ತೆಪ್ಪದ ಬೇಗೂರು,village,13.146165,77.334645
Alambadi,ಆಲಂಬಾಡಿ,village,12.893048,77.886112
Sampangere,ಸಂಪಂಗೆರೆ,village,12.873588,77.884285
Ayappa Layout,ಅಯ್ಯಪ್ಪ ಲೇಔಟ್,locality,12.954037,77.702842
Domlur BDA Layout,ದೊಮ್ಮಲೂರು ಬಿಡಿಎ ಬಡಾವಣೆ,neighbourhood,12.964425,77.634968
Yashavantapura,ಯಶವಂತಪುರ,village,13.018255,77.899229
Ambalagere,ಅಂಬಲಗೆರೆ,village,13.243471,77.387681
Bairanayakanahalli,ಬೈರನಾಯಕನಹಳ್ಳಿ,village,13.192451,77.365441
Doddabele,ದೊಡ್ಡಬೆಲೆ,village,13.223065,77.337685
Kadanuru,ಕಾಡನೂರು,village,13.243897,77.455849
Madagondanahalli,ಮದಗೊಂಡನಹಳ್ಳಿ,village,13.244977,77.471673
Mallohalli,ಮಲ್ಲೋಹಳ್ಳಿ,village,13.230298,77.450564
Muppadighatta,ಮುಪ್ಪಡಿಘಟ್ಟ,village,13.243808,77.448534
Tadasighatta,ತಡಸೀಘಟ್ಟ,village,13.228405,77.348519
Tyamagondlu,ತ್ಯಾಮಗೊಂಡ್ಲು,village,13.214631,77.300428
Vadakunte,ವಾದಕುಂಟೆ,village,13.214688,77.366283
Sanjay Nagar,ಸಂಜಯ ನಗರ,neighbourhood,12.957866,77.695875
Jakkasandra,ಜಕ್ಕಸಂದ್ರ,neighbourhood,12.92435,77.637603
Teacher's Colony,ಟೇಚರ್ಸ್ ಕಾಲೋನಿ,neighbourhood,12.918826,77.634118
P R Layout,ಪಿ ಆರ್ ಲೇಔಟ್,neighbourhood,12.953051,77.7033
Doddamaranahalli,ದೊಡ್ಡಮಾರನಹಳ್ಳಿ,hamlet,12.930372,77.382552
Gulaganjanahalli,ಗುಲಗಂಜನಹಳ್ಳಿ,hamlet,12.937725,77.418855
Honnaganahatti,ಹೊನ್ನಗನಹಟ್ಟಿ,hamlet,12.979973,77.418796
Kambipura,ಕಂಬೀಪುರ,village,12.87262,77.461552
Kaniminike,ಕಣಿಮಿಣಿಕೆ,village,12.864724,77.431063
Nagadevanahalli,ನಾಗದೇವನಹಳ್ಳಿ,neighbourhood,12.939539,77.495494
Tagachaguppe,ತಗಚಗುಪ್ಪೆ,village,12.866798,77.454499
Yalachaguppe,ಯಲಚಗುಪ್ಪೆ,hamlet,12.959303,77.421654
Sector 6,ಸೆಕ್ಟರ್ ೬,quarter,12.91434,77.631707
Bannikuppe,ಬನ್ನಿಕುಪ್ಪೆ,village,12.847235,77.384802
Lakshmisagara,ಲಕ್ಷ್ಮೀಸಾಗರ,village,12.811124,77.724262
Marasuru,ಮರಸೂರು,village,12.762543,77.713078
Shivanahalli,ಶಿವನಹಳ್ಳಿ,neighbourhood,12.987922,77.546791
Sidihosakote,ಸಿಡಿಹೊಸಕೋಟೆ,village,12.729104,77.687333
Tatnahalli,ತಟ್ನಹಳ್ಳಿ.,village,12.745099,77.725155
Yadavanahalli,ಯಡವನಹಳ್ಳಿ.,village,12.789855,77.751454
Allalasandra,ಅಳ್ಳಾಲಸಂದ್ರ,village,12.732907,77.45413
Hosuru,ಹೊಸೂರು,village,12.74145,77.449197
Kanchugaranahalli,ಕಂಚುಗಾರನಹಳ್ಳಿ,village,12.722936,77.443645
Kempainpalya,ಕೆಂಪಯ್ಯನ ಪಾಳ್ಯ,village,12.720156,77.430041
Yarehalli,ಯರೆಹಳ್ಳಿ,hamlet,12.705461,77.428791
Shashimakanahalli,ಶಶಿಮಾಕನಹಳ್ಳಿ,village,13.192545,77.848293
Basammanahalli,ಬಸಮ್ಮನಹಳ್ಳಿ,hamlet,12.874942,77.352382
Bettangere,ಬೆತ್ತಂಗೆರೆ,village,12.856658,77.364101
Kurubara Karenahalli,ಕುರುಬರ ಕರೇನಹಳ್ಳಿ,village,12.854371,77.383836
Muttarayanagudipalya,ಮುತ್ತರಾಯನಗುಡಿಪಾಳ್ಯ,village,12.849296,77.367517
Siddabovipalya,ಸಿದ್ದಬೋವಿಪಾಳ್ಯ,hamlet,12.8546,77.371172
Ankana Halli,ಅಂಕನಹಳ್ಳಿ,hamlet,12.856169,77.357747
Chikkamaranahalli,ಚಿಕ್ಕಮಾರನಹಳ್ಳಿ,hamlet,13.090672,77.322736
Subramanyanagara,ಸುಬ್ರಮಣ್ಯನಗರ,hamlet,13.21267,77.312931
Tirumalapura,ತಿರುಮಲಾಪುರ,village,13.136759,77.323343
Aluru,ಆಲೂರು,village,13.085603,77.465069
Arishinakunte,ಅರಿಶಿನಕುಂಟೆ,village,13.078477,77.422568
Bettanagere,ಬೆತ್ತನಗೆರೆ,hamlet,13.114801,77.411118
Bhairagondanahalli,ಭೈರಗೊಂಡನಹಳ್ಳಿ,hamlet,13.060854,77.388881
Bommashettihalli,ಬೊಮ್ಮಶೆಟ್ಟಿಹಳ್ಳಿ,village,13.131225,77.419623
Chikkabidarakallu,ಚಿಕ್ಕಬಿದರಕಲ್ಲು,village,13.049157,77.487488
Dasanapura,ದಾಸನಪುರ,village,13.07589,77.43648
Doddabidarakallu,ದೊಡ್ಡಬಿದರಕಲ್ಲು,neighbourhood,13.035217,77.494
Gangodanahalli,ಗಂಗೊಂಡನಹಳ್ಳಿ,village,13.02219,77.467528
Heggadadevanapura,ಹೆಗ್ಗಡದೇವನಪುರ,village,13.075745,77.457553
Honnasandra,ಹೊನ್ನಸಂದ್ರ,village,13.117085,77.447736
Hullegaudanahalli,ಹುಲ್ಲೇಗೌಡನಹಳ್ಳಿ,hamlet,13.060655,77.407147
Kachohalli,ಕಾಚೋಹಳ್ಳಿ,village,12.999758,77.469981
Kenganahalli,ಕೆಂಗನಹಳ್ಳಿ,hamlet,13.051617,77.411869
Kittanahalli,ಕಿತ್ತನಹಳ್ಳಿ,village,13.009683,77.419034
Kuduregere,ಕುದುರೆಗೆರೆ,village,13.075789,77.471956
Lakshmipura,ಲಕ್ಷ್ಮೀಪುರ,village,13.037184,77.462165
Machohalli,ಮಾಚೋಹಳ್ಳಿ,village,13.006556,77.452064
Mattahalli,ಮತ್ತಹಳ್ಳಿ,village,13.107758,77.457273
Nagaruru,ನಗರೂರು,village,13.091167,77.433947
Narasipura,ನರಸೀಪುರ,village,13.11005,77.463055
Pillahalli,ಪಿಳ್ಳಹಳ್ಳಿ,village,13.102529,77.4288
Ravutanahalli,ರಾವುತನಹಳ್ಳಿ,village,13.026494,77.423459
Sondekoppa,ಸೊಂಡೇಕೊಪ್ಪ,village,13.020442,77.382548
Vaderahalli,,neighbourhood,13.094947,77.538379
Kallodu,ಕಲ್ಲೋಡು,hamlet,13.178134,77.434169
